prod_id,qty,price,discount,member,txn_id,start_txn_time
c8d436,4,10,24,true,ff0bc8,2021-01-24T19:54:47.376Z
2a2353,1,57,24,true,ff0bc8,2021-01-24T19:54:47.376Z
f084eb,1,36,24,true,ff0bc8,2021-01-24T19:54:47.376Z
b9a74d,1,17,24,true,ff0bc8,2021-01-24T19:54:47.376Z
2feb6b,2,29,24,true,ff0bc8,2021-01-24T19:54:47.376Z
c4a632,4,13,0,true,09ed6b,2021-02-06T08:21:47.376Z
e83aa3,3,32,0,true,09ed6b,2021-02-06T08:21:47.376Z
d5e9a6,4,23,0,true,09ed6b,2021-02-06T08:21:47.376Z
72f5d4,1,19,0,true,09ed6b,2021-02-06T08:21:47.376Z
5d267b,4,40,0,true,09ed6b,2021-02-06T08:21:47.376Z
c8d436,3,10,0,true,09ed6b,2021-02-06T08:21:47.376Z
2feb6b,5,29,0,true,09ed6b,2021-02-06T08:21:47.376Z
c4a632,2,13,10,false,38ece5,2021-01-25T14:46:56.870Z
e83aa3,5,32,10,false,38ece5,2021-01-25T14:46:56.870Z
e31d39,5,10,10,false,38ece5,2021-01-25T14:46:56.870Z
c4a632,4,13,21,false,d99593,2021-03-04T10:27:35.453Z
e31d39,5,10,21,false,d99593,2021-03-04T10:27:35.453Z
d5e9a6,5,23,21,false,d99593,2021-03-04T10:27:35.453Z
9ec847,3,54,21,false,d99593,2021-03-04T10:27:35.453Z
5d267b,5,40,21,false,d99593,2021-03-04T10:27:35.453Z
c4a632,2,13,21,true,cb0124,2021-02-09T10:18:24.739Z
d5e9a6,1,23,21,true,cb0124,2021-02-09T10:18:24.739Z
b9a74d,4,17,21,true,cb0124,2021-02-09T10:18:24.739Z
e83aa3,3,32,21,false,413205,2021-03-04T13:39:38.534Z
d5e9a6,3,23,21,false,413205,2021-03-04T13:39:38.534Z
72f5d4,3,19,21,false,413205,2021-03-04T13:39:38.534Z
9ec847,2,54,21,false,413205,2021-03-04T13:39:38.534Z
2a2353,4,57,21,false,413205,2021-03-04T13:39:38.534Z
b9a74d,3,17,21,false,413205,2021-03-04T13:39:38.534Z
2feb6b,2,29,21,false,413205,2021-03-04T13:39:38.534Z
c4a632,1,13,24,true,829dfc,2021-01-07T14:41:29.069Z
e83aa3,2,32,24,true,829dfc,2021-01-07T14:41:29.069Z
9ec847,2,54,24,true,829dfc,2021-01-07T14:41:29.069Z
5d267b,4,40,24,true,829dfc,2021-01-07T14:41:29.069Z
c8d436,4,10,24,true,829dfc,2021-01-07T14:41:29.069Z
b9a74d,5,17,24,true,829dfc,2021-01-07T14:41:29.069Z
e31d39,2,10,9,false,b51089,2021-02-26T05:11:02.659Z
72f5d4,1,19,9,false,b51089,2021-02-26T05:11:02.659Z
2feb6b,4,29,9,false,b51089,2021-02-26T05:11:02.659Z
e83aa3,2,32,6,true,a4c93f,2021-01-17T22:58:33.398Z
d5e9a6,3,23,6,true,a4c93f,2021-01-17T22:58:33.398Z
9ec847,2,54,6,true,a4c93f,2021-01-17T22:58:33.398Z
5d267b,3,40,6,true,a4c93f,2021-01-17T22:58:33.398Z
f084eb,4,36,6,true,a4c93f,2021-01-17T22:58:33.398Z
b9a74d,3,17,6,true,a4c93f,2021-01-17T22:58:33.398Z
2feb6b,5,29,6,true,a4c93f,2021-01-17T22:58:33.398Z
72f5d4,1,19,1,false,47c7d5,2021-03-05T06:43:35.674Z
9ec847,2,54,1,false,47c7d5,2021-03-05T06:43:35.674Z
2a2353,2,57,1,false,47c7d5,2021-03-05T06:43:35.674Z
f084eb,5,36,1,false,47c7d5,2021-03-05T06:43:35.674Z
2feb6b,2,29,1,false,47c7d5,2021-03-05T06:43:35.674Z
5d267b,2,40,11,false,78f2ad,2021-03-30T18:48:14.400Z
2a2353,4,57,11,false,78f2ad,2021-03-30T18:48:14.400Z
f084eb,5,36,11,false,78f2ad,2021-03-30T18:48:14.400Z
72f5d4,1,19,21,true,b59079,2021-02-02T05:09:23.904Z
c8d436,5,10,21,true,b59079,2021-02-02T05:09:23.904Z
2a2353,1,57,21,true,b59079,2021-02-02T05:09:23.904Z
b9a74d,5,17,21,true,b59079,2021-02-02T05:09:23.904Z
2feb6b,1,29,21,true,b59079,2021-02-02T05:09:23.904Z
c4a632,3,13,8,false,e726bd,2021-01-16T21:02:37.594Z
e83aa3,4,32,8,false,e726bd,2021-01-16T21:02:37.594Z
e31d39,5,10,8,false,e726bd,2021-01-16T21:02:37.594Z
d5e9a6,5,23,8,false,e726bd,2021-01-16T21:02:37.594Z
72f5d4,3,19,8,false,e726bd,2021-01-16T21:02:37.594Z
5d267b,2,40,8,false,e726bd,2021-01-16T21:02:37.594Z
f084eb,5,36,8,false,e726bd,2021-01-16T21:02:37.594Z
e83aa3,2,32,22,false,dc4c20,2021-01-07T08:54:43.862Z
e31d39,2,10,22,false,dc4c20,2021-01-07T08:54:43.862Z
c8d436,3,10,22,false,dc4c20,2021-01-07T08:54:43.862Z
b9a74d,2,17,22,false,dc4c20,2021-01-07T08:54:43.862Z
c4a632,1,13,4,false,7f15ef,2021-03-15T01:00:44.093Z
e31d39,3,10,4,false,7f15ef,2021-03-15T01:00:44.093Z
d5e9a6,4,23,4,false,7f15ef,2021-03-15T01:00:44.093Z
72f5d4,1,19,4,false,7f15ef,2021-03-15T01:00:44.093Z
c8d436,3,10,4,false,7f15ef,2021-03-15T01:00:44.093Z
f084eb,1,36,4,false,7f15ef,2021-03-15T01:00:44.093Z
b9a74d,1,17,4,false,7f15ef,2021-03-15T01:00:44.093Z
c4a632,1,13,1,false,4e95f2,2021-01-03T23:35:02.688Z
e83aa3,2,32,1,false,4e95f2,2021-01-03T23:35:02.688Z
e31d39,2,10,1,false,4e95f2,2021-01-03T23:35:02.688Z
72f5d4,3,19,1,false,4e95f2,2021-01-03T23:35:02.688Z
9ec847,1,54,1,false,4e95f2,2021-01-03T23:35:02.688Z
5d267b,4,40,1,false,4e95f2,2021-01-03T23:35:02.688Z
f084eb,4,36,1,false,4e95f2,2021-01-03T23:35:02.688Z
b9a74d,5,17,1,false,4e95f2,2021-01-03T23:35:02.688Z
2feb6b,5,29,1,false,4e95f2,2021-01-03T23:35:02.688Z
c4a632,2,13,16,false,a7eabf,2021-01-09T12:48:12.845Z
e83aa3,3,32,16,false,a7eabf,2021-01-09T12:48:12.845Z
e31d39,3,10,16,false,a7eabf,2021-01-09T12:48:12.845Z
d5e9a6,1,23,16,false,a7eabf,2021-01-09T12:48:12.845Z
9ec847,4,54,16,false,a7eabf,2021-01-09T12:48:12.845Z
2a2353,5,57,16,false,a7eabf,2021-01-09T12:48:12.845Z
2feb6b,5,29,16,false,a7eabf,2021-01-09T12:48:12.845Z
c4a632,5,13,21,true,a52da9,2021-03-29T06:42:49.795Z
e31d39,4,10,21,true,a52da9,2021-03-29T06:42:49.795Z
d5e9a6,4,23,21,true,a52da9,2021-03-29T06:42:49.795Z
72f5d4,4,19,21,true,a52da9,2021-03-29T06:42:49.795Z
9ec847,4,54,21,true,a52da9,2021-03-29T06:42:49.795Z
c8d436,4,10,21,true,a52da9,2021-03-29T06:42:49.795Z
2a2353,5,57,21,true,a52da9,2021-03-29T06:42:49.795Z
b9a74d,5,17,21,true,a52da9,2021-03-29T06:42:49.795Z
2feb6b,2,29,21,true,a52da9,2021-03-29T06:42:49.795Z
c4a632,2,13,15,true,f519e0,2021-01-20T12:45:26.179Z
e83aa3,4,32,15,true,f519e0,2021-01-20T12:45:26.179Z
e31d39,5,10,15,true,f519e0,2021-01-20T12:45:26.179Z
d5e9a6,3,23,15,true,f519e0,2021-01-20T12:45:26.179Z
9ec847,1,54,15,true,f519e0,2021-01-20T12:45:26.179Z
c8d436,3,10,15,true,f519e0,2021-01-20T12:45:26.179Z
2a2353,2,57,15,true,f519e0,2021-01-20T12:45:26.179Z
c4a632,3,13,14,false,596b51,2021-01-16T18:41:17.779Z
e83aa3,4,32,14,false,596b51,2021-01-16T18:41:17.779Z
9ec847,3,54,14,false,596b51,2021-01-16T18:41:17.779Z
2a2353,1,57,14,false,596b51,2021-01-16T18:41:17.779Z
2feb6b,5,29,14,false,596b51,2021-01-16T18:41:17.779Z
d5e9a6,3,23,9,true,c42ce5,2021-02-28T19:21:08.294Z
72f5d4,1,19,9,true,c42ce5,2021-02-28T19:21:08.294Z
9ec847,5,54,9,true,c42ce5,2021-02-28T19:21:08.294Z
5d267b,5,40,9,true,c42ce5,2021-02-28T19:21:08.294Z
2a2353,2,57,9,true,c42ce5,2021-02-28T19:21:08.294Z
f084eb,4,36,9,true,c42ce5,2021-02-28T19:21:08.294Z
2feb6b,1,29,9,true,c42ce5,2021-02-28T19:21:08.294Z
c4a632,4,13,7,true,a9e8a7,2021-02-22T08:09:09.302Z
e31d39,2,10,7,true,a9e8a7,2021-02-22T08:09:09.302Z
72f5d4,2,19,7,true,a9e8a7,2021-02-22T08:09:09.302Z
9ec847,2,54,7,true,a9e8a7,2021-02-22T08:09:09.302Z
5d267b,4,40,7,true,a9e8a7,2021-02-22T08:09:09.302Z
c8d436,2,10,7,true,a9e8a7,2021-02-22T08:09:09.302Z
2a2353,1,57,7,true,a9e8a7,2021-02-22T08:09:09.302Z
b9a74d,5,17,7,true,a9e8a7,2021-02-22T08:09:09.302Z
2feb6b,2,29,7,true,a9e8a7,2021-02-22T08:09:09.302Z
e83aa3,3,32,9,true,759a51,2021-01-11T09:17:36.240Z
e31d39,4,10,9,true,759a51,2021-01-11T09:17:36.240Z
72f5d4,4,19,9,true,759a51,2021-01-11T09:17:36.240Z
9ec847,5,54,9,true,759a51,2021-01-11T09:17:36.240Z
2a2353,2,57,9,true,759a51,2021-01-11T09:17:36.240Z
b9a74d,2,17,9,true,759a51,2021-01-11T09:17:36.240Z
c4a632,4,13,13,false,2d4233,2021-02-05T00:03:51.984Z
e83aa3,2,32,13,false,2d4233,2021-02-05T00:03:51.984Z
e31d39,2,10,13,false,2d4233,2021-02-05T00:03:51.984Z
d5e9a6,1,23,13,false,2d4233,2021-02-05T00:03:51.984Z
72f5d4,4,19,13,false,2d4233,2021-02-05T00:03:51.984Z
5d267b,4,40,13,false,2d4233,2021-02-05T00:03:51.984Z
b9a74d,3,17,13,false,2d4233,2021-02-05T00:03:51.984Z
2feb6b,2,29,13,false,2d4233,2021-02-05T00:03:51.984Z
c4a632,2,13,4,true,878ce6,2021-01-20T11:13:18.394Z
e83aa3,4,32,4,true,878ce6,2021-01-20T11:13:18.394Z
d5e9a6,1,23,4,true,878ce6,2021-01-20T11:13:18.394Z
9ec847,4,54,4,true,878ce6,2021-01-20T11:13:18.394Z
5d267b,2,40,4,true,878ce6,2021-01-20T11:13:18.394Z
c8d436,4,10,4,true,878ce6,2021-01-20T11:13:18.394Z
2a2353,5,57,4,true,878ce6,2021-01-20T11:13:18.394Z
f084eb,3,36,4,true,878ce6,2021-01-20T11:13:18.394Z
b9a74d,3,17,4,true,878ce6,2021-01-20T11:13:18.394Z
2feb6b,3,29,4,true,878ce6,2021-01-20T11:13:18.394Z
c4a632,3,13,13,false,e7f087,2021-01-08T14:29:26.678Z
e31d39,5,10,13,false,e7f087,2021-01-08T14:29:26.678Z
f084eb,2,36,13,false,e7f087,2021-01-08T14:29:26.678Z
b9a74d,5,17,13,false,e7f087,2021-01-08T14:29:26.678Z
e83aa3,1,32,24,false,f43fca,2021-02-17T00:29:07.613Z
e31d39,3,10,24,false,f43fca,2021-02-17T00:29:07.613Z
d5e9a6,3,23,24,false,f43fca,2021-02-17T00:29:07.613Z
72f5d4,2,19,24,false,f43fca,2021-02-17T00:29:07.613Z
5d267b,5,40,24,false,f43fca,2021-02-17T00:29:07.613Z
f084eb,1,36,24,false,f43fca,2021-02-17T00:29:07.613Z
b9a74d,1,17,24,false,f43fca,2021-02-17T00:29:07.613Z
2feb6b,4,29,24,false,f43fca,2021-02-17T00:29:07.613Z
c4a632,1,13,9,true,3f98c8,2021-02-28T21:44:54.730Z
e83aa3,3,32,9,true,3f98c8,2021-02-28T21:44:54.730Z
e31d39,1,10,9,true,3f98c8,2021-02-28T21:44:54.730Z
d5e9a6,2,23,9,true,3f98c8,2021-02-28T21:44:54.730Z
72f5d4,3,19,9,true,3f98c8,2021-02-28T21:44:54.730Z
5d267b,5,40,9,true,3f98c8,2021-02-28T21:44:54.730Z
c8d436,1,10,9,true,3f98c8,2021-02-28T21:44:54.730Z
2a2353,4,57,9,true,3f98c8,2021-02-28T21:44:54.730Z
f084eb,5,36,9,true,3f98c8,2021-02-28T21:44:54.730Z
2feb6b,3,29,9,true,3f98c8,2021-02-28T21:44:54.730Z
e83aa3,3,32,10,false,4b051f,2021-03-27T08:30:40.637Z
d5e9a6,5,23,10,false,4b051f,2021-03-27T08:30:40.637Z
5d267b,4,40,10,false,4b051f,2021-03-27T08:30:40.637Z
c8d436,4,10,10,false,4b051f,2021-03-27T08:30:40.637Z
2feb6b,5,29,10,false,4b051f,2021-03-27T08:30:40.637Z
e83aa3,2,32,19,false,60dce0,2021-03-08T01:02:38.659Z
e31d39,3,10,19,false,60dce0,2021-03-08T01:02:38.659Z
d5e9a6,4,23,19,false,60dce0,2021-03-08T01:02:38.659Z
72f5d4,5,19,19,false,60dce0,2021-03-08T01:02:38.659Z
f084eb,4,36,19,false,60dce0,2021-03-08T01:02:38.659Z
b9a74d,5,17,19,false,60dce0,2021-03-08T01:02:38.659Z
2feb6b,1,29,19,false,60dce0,2021-03-08T01:02:38.659Z
c4a632,3,13,8,true,8b2843,2021-01-25T21:19:06.442Z
d5e9a6,4,23,8,true,8b2843,2021-01-25T21:19:06.442Z
9ec847,1,54,8,true,8b2843,2021-01-25T21:19:06.442Z
2a2353,3,57,8,true,8b2843,2021-01-25T21:19:06.442Z
b9a74d,3,17,8,true,8b2843,2021-01-25T21:19:06.442Z
2feb6b,2,29,8,true,8b2843,2021-01-25T21:19:06.442Z
e83aa3,1,32,24,false,60f638,2021-03-18T17:28:01.920Z
e31d39,1,10,24,false,60f638,2021-03-18T17:28:01.920Z
d5e9a6,1,23,24,false,60f638,2021-03-18T17:28:01.920Z
72f5d4,3,19,24,false,60f638,2021-03-18T17:28:01.920Z
5d267b,3,40,24,false,60f638,2021-03-18T17:28:01.920Z
f084eb,1,36,24,false,60f638,2021-03-18T17:28:01.920Z
c4a632,2,13,20,false,e2071a,2021-03-19T17:03:22.666Z
d5e9a6,5,23,20,false,e2071a,2021-03-19T17:03:22.666Z
f084eb,2,36,20,false,e2071a,2021-03-19T17:03:22.666Z
c4a632,2,13,1,true,714217,2021-01-26T11:20:22.272Z
e31d39,4,10,1,true,714217,2021-01-26T11:20:22.272Z
5d267b,2,40,1,true,714217,2021-01-26T11:20:22.272Z
c8d436,5,10,1,true,714217,2021-01-26T11:20:22.272Z
f084eb,2,36,1,true,714217,2021-01-26T11:20:22.272Z
b9a74d,2,17,1,true,714217,2021-01-26T11:20:22.272Z
2feb6b,1,29,1,true,714217,2021-01-26T11:20:22.272Z
c4a632,3,13,11,true,d41909,2021-01-08T18:26:58.099Z
e83aa3,1,32,11,true,d41909,2021-01-08T18:26:58.099Z
e31d39,2,10,11,true,d41909,2021-01-08T18:26:58.099Z
72f5d4,3,19,11,true,d41909,2021-01-08T18:26:58.099Z
5d267b,5,40,11,true,d41909,2021-01-08T18:26:58.099Z
2a2353,4,57,11,true,d41909,2021-01-08T18:26:58.099Z
e31d39,1,10,6,true,c77a2e,2021-01-18T01:26:18.038Z
9ec847,2,54,6,true,c77a2e,2021-01-18T01:26:18.038Z
b9a74d,4,17,6,true,c77a2e,2021-01-18T01:26:18.038Z
2feb6b,4,29,6,true,c77a2e,2021-01-18T01:26:18.038Z
c4a632,1,13,3,false,f66407,2021-01-23T17:48:07.978Z
72f5d4,2,19,3,false,f66407,2021-01-23T17:48:07.978Z
9ec847,1,54,3,false,f66407,2021-01-23T17:48:07.978Z
2a2353,4,57,3,false,f66407,2021-01-23T17:48:07.978Z
f084eb,2,36,3,false,f66407,2021-01-23T17:48:07.978Z
b9a74d,3,17,3,false,f66407,2021-01-23T17:48:07.978Z
c4a632,2,13,5,true,2cefe1,2021-01-21T18:30:16.646Z
e31d39,4,10,5,true,2cefe1,2021-01-21T18:30:16.646Z
72f5d4,3,19,5,true,2cefe1,2021-01-21T18:30:16.646Z
c8d436,4,10,5,true,2cefe1,2021-01-21T18:30:16.646Z
f084eb,4,36,5,true,2cefe1,2021-01-21T18:30:16.646Z
b9a74d,3,17,5,true,2cefe1,2021-01-21T18:30:16.646Z
2feb6b,3,29,5,true,2cefe1,2021-01-21T18:30:16.646Z
e83aa3,3,32,18,true,d32147,2021-01-05T15:10:21.994Z
e31d39,5,10,18,true,d32147,2021-01-05T15:10:21.994Z
d5e9a6,3,23,18,true,d32147,2021-01-05T15:10:21.994Z
5d267b,5,40,18,true,d32147,2021-01-05T15:10:21.994Z
c8d436,1,10,18,true,d32147,2021-01-05T15:10:21.994Z
2a2353,1,57,18,true,d32147,2021-01-05T15:10:21.994Z
f084eb,2,36,18,true,d32147,2021-01-05T15:10:21.994Z
5d267b,5,40,7,true,77d5f8,2021-02-06T12:46:55.690Z
c8d436,1,10,7,true,77d5f8,2021-02-06T12:46:55.690Z
f084eb,1,36,7,true,77d5f8,2021-02-06T12:46:55.690Z
b9a74d,4,17,7,true,77d5f8,2021-02-06T12:46:55.690Z
c4a632,5,13,12,true,f562cf,2021-01-06T01:34:02.784Z
e83aa3,2,32,12,true,f562cf,2021-01-06T01:34:02.784Z
e31d39,3,10,12,true,f562cf,2021-01-06T01:34:02.784Z
72f5d4,5,19,12,true,f562cf,2021-01-06T01:34:02.784Z
5d267b,3,40,12,true,f562cf,2021-01-06T01:34:02.784Z
2a2353,4,57,12,true,f562cf,2021-01-06T01:34:02.784Z
b9a74d,1,17,12,true,f562cf,2021-01-06T01:34:02.784Z
2feb6b,5,29,12,true,f562cf,2021-01-06T01:34:02.784Z
c4a632,5,13,6,true,e46718,2021-02-18T05:56:56.746Z
d5e9a6,4,23,6,true,e46718,2021-02-18T05:56:56.746Z
c8d436,1,10,6,true,e46718,2021-02-18T05:56:56.746Z
f084eb,5,36,6,true,e46718,2021-02-18T05:56:56.746Z
2feb6b,1,29,6,true,e46718,2021-02-18T05:56:56.746Z
c4a632,2,13,9,true,a58758,2021-02-03T05:49:55.546Z
c8d436,3,10,9,true,a58758,2021-02-03T05:49:55.546Z
2a2353,1,57,9,true,a58758,2021-02-03T05:49:55.546Z
f084eb,3,36,9,true,a58758,2021-02-03T05:49:55.546Z
c4a632,3,13,15,true,834438,2021-01-01T11:57:44.352Z
e31d39,3,10,15,true,834438,2021-01-01T11:57:44.352Z
9ec847,2,54,15,true,834438,2021-01-01T11:57:44.352Z
f084eb,2,36,15,true,834438,2021-01-01T11:57:44.352Z
b9a74d,5,17,15,true,834438,2021-01-01T11:57:44.352Z
2feb6b,3,29,15,true,834438,2021-01-01T11:57:44.352Z
e83aa3,4,32,13,false,2afe99,2021-01-06T14:39:32.602Z
e31d39,1,10,13,false,2afe99,2021-01-06T14:39:32.602Z
9ec847,2,54,13,false,2afe99,2021-01-06T14:39:32.602Z
b9a74d,1,17,13,false,2afe99,2021-01-06T14:39:32.602Z
2feb6b,4,29,13,false,2afe99,2021-01-06T14:39:32.602Z
e83aa3,4,32,17,true,62813c,2021-01-26T02:06:24.797Z
e31d39,3,10,17,true,62813c,2021-01-26T02:06:24.797Z
d5e9a6,3,23,17,true,62813c,2021-01-26T02:06:24.797Z
72f5d4,2,19,17,true,62813c,2021-01-26T02:06:24.797Z
9ec847,5,54,17,true,62813c,2021-01-26T02:06:24.797Z
5d267b,3,40,17,true,62813c,2021-01-26T02:06:24.797Z
c8d436,2,10,17,true,62813c,2021-01-26T02:06:24.797Z
b9a74d,4,17,17,true,62813c,2021-01-26T02:06:24.797Z
c4a632,3,13,16,true,5cf210,2021-03-13T21:12:32.112Z
72f5d4,2,19,16,true,5cf210,2021-03-13T21:12:32.112Z
9ec847,1,54,16,true,5cf210,2021-03-13T21:12:32.112Z
5d267b,1,40,16,true,5cf210,2021-03-13T21:12:32.112Z
c8d436,5,10,16,true,5cf210,2021-03-13T21:12:32.112Z
2feb6b,5,29,16,true,5cf210,2021-03-13T21:12:32.112Z
c4a632,5,13,17,true,134705,2021-01-26T20:23:15.331Z
d5e9a6,5,23,17,true,134705,2021-01-26T20:23:15.331Z
5d267b,4,40,17,true,134705,2021-01-26T20:23:15.331Z
c8d436,3,10,17,true,134705,2021-01-26T20:23:15.331Z
b9a74d,2,17,17,true,134705,2021-01-26T20:23:15.331Z
2feb6b,5,29,17,true,134705,2021-01-26T20:23:15.331Z
c4a632,5,13,4,true,09c243,2021-01-05T05:28:01.056Z
d5e9a6,4,23,4,true,09c243,2021-01-05T05:28:01.056Z
72f5d4,1,19,4,true,09c243,2021-01-05T05:28:01.056Z
2a2353,3,57,4,true,09c243,2021-01-05T05:28:01.056Z
b9a74d,1,17,4,true,09c243,2021-01-05T05:28:01.056Z
2feb6b,5,29,4,true,09c243,2021-01-05T05:28:01.056Z
c4a632,5,13,12,false,1c801b,2021-03-21T16:59:47.875Z
e83aa3,5,32,12,false,1c801b,2021-03-21T16:59:47.875Z
e31d39,3,10,12,false,1c801b,2021-03-21T16:59:47.875Z
d5e9a6,2,23,12,false,1c801b,2021-03-21T16:59:47.875Z
5d267b,1,40,12,false,1c801b,2021-03-21T16:59:47.875Z
c8d436,2,10,12,false,1c801b,2021-03-21T16:59:47.875Z
2a2353,5,57,12,false,1c801b,2021-03-21T16:59:47.875Z
b9a74d,5,17,12,false,1c801b,2021-03-21T16:59:47.875Z
2feb6b,2,29,12,false,1c801b,2021-03-21T16:59:47.875Z
9ec847,4,54,11,false,18388d,2021-01-11T08:25:17.069Z
c8d436,5,10,11,false,18388d,2021-01-11T08:25:17.069Z
2a2353,2,57,11,false,18388d,2021-01-11T08:25:17.069Z
c4a632,5,13,23,false,df6dad,2021-02-15T14:30:54.806Z
5d267b,2,40,23,false,df6dad,2021-02-15T14:30:54.806Z
c8d436,1,10,23,false,df6dad,2021-02-15T14:30:54.806Z
2a2353,3,57,23,false,df6dad,2021-02-15T14:30:54.806Z
b9a74d,2,17,23,false,df6dad,2021-02-15T14:30:54.806Z
2feb6b,1,29,23,false,df6dad,2021-02-15T14:30:54.806Z
e83aa3,4,32,0,false,a5ce33,2021-01-03T02:53:14.611Z
e31d39,3,10,0,false,a5ce33,2021-01-03T02:53:14.611Z
72f5d4,2,19,0,false,a5ce33,2021-01-03T02:53:14.611Z
b9a74d,1,17,0,false,a5ce33,2021-01-03T02:53:14.611Z
d5e9a6,2,23,8,true,1c48c2,2021-02-24T06:53:08.938Z
5d267b,1,40,8,true,1c48c2,2021-02-24T06:53:08.938Z
c8d436,3,10,8,true,1c48c2,2021-02-24T06:53:08.938Z
b9a74d,5,17,8,true,1c48c2,2021-02-24T06:53:08.938Z
c4a632,2,13,2,true,79696b,2021-02-25T13:57:31.277Z
72f5d4,3,19,2,true,79696b,2021-02-25T13:57:31.277Z
9ec847,2,54,2,true,79696b,2021-02-25T13:57:31.277Z
c8d436,4,10,2,true,79696b,2021-02-25T13:57:31.277Z
2feb6b,5,29,2,true,79696b,2021-02-25T13:57:31.277Z
c4a632,2,13,21,true,ac565e,2021-01-07T05:01:10.646Z
e83aa3,1,32,21,true,ac565e,2021-01-07T05:01:10.646Z
5d267b,3,40,21,true,ac565e,2021-01-07T05:01:10.646Z
c8d436,3,10,21,true,ac565e,2021-01-07T05:01:10.646Z
f084eb,5,36,21,true,ac565e,2021-01-07T05:01:10.646Z
b9a74d,1,17,21,true,ac565e,2021-01-07T05:01:10.646Z
2feb6b,1,29,21,true,ac565e,2021-01-07T05:01:10.646Z
c4a632,2,13,8,true,4c5c87,2021-01-01T12:52:54.509Z
e31d39,4,10,8,true,4c5c87,2021-01-01T12:52:54.509Z
d5e9a6,5,23,8,true,4c5c87,2021-01-01T12:52:54.509Z
9ec847,2,54,8,true,4c5c87,2021-01-01T12:52:54.509Z
5d267b,4,40,8,true,4c5c87,2021-01-01T12:52:54.509Z
c8d436,3,10,8,true,4c5c87,2021-01-01T12:52:54.509Z
2a2353,1,57,8,true,4c5c87,2021-01-01T12:52:54.509Z
e83aa3,3,32,13,true,bc9ced,2021-01-04T17:24:11.664Z
e31d39,5,10,13,true,bc9ced,2021-01-04T17:24:11.664Z
9ec847,4,54,13,true,bc9ced,2021-01-04T17:24:11.664Z
5d267b,4,40,13,true,bc9ced,2021-01-04T17:24:11.664Z
c8d436,5,10,13,true,bc9ced,2021-01-04T17:24:11.664Z
2a2353,1,57,13,true,bc9ced,2021-01-04T17:24:11.664Z
b9a74d,3,17,13,true,bc9ced,2021-01-04T17:24:11.664Z
d5e9a6,4,23,18,true,7345ff,2021-02-13T09:52:23.405Z
9ec847,5,54,18,true,7345ff,2021-02-13T09:52:23.405Z
5d267b,2,40,18,true,7345ff,2021-02-13T09:52:23.405Z
c8d436,4,10,18,true,7345ff,2021-02-13T09:52:23.405Z
2a2353,5,57,18,true,7345ff,2021-02-13T09:52:23.405Z
2feb6b,3,29,18,true,7345ff,2021-02-13T09:52:23.405Z
c4a632,1,13,11,false,fcdbe4,2021-02-07T07:53:45.082Z
e83aa3,4,32,11,false,fcdbe4,2021-02-07T07:53:45.082Z
e31d39,5,10,11,false,fcdbe4,2021-02-07T07:53:45.082Z
72f5d4,4,19,11,false,fcdbe4,2021-02-07T07:53:45.082Z
c8d436,4,10,11,false,fcdbe4,2021-02-07T07:53:45.082Z
2a2353,3,57,11,false,fcdbe4,2021-02-07T07:53:45.082Z
f084eb,2,36,11,false,fcdbe4,2021-02-07T07:53:45.082Z
d5e9a6,2,23,14,false,3c250e,2021-03-27T08:25:54.566Z
72f5d4,4,19,14,false,3c250e,2021-03-27T08:25:54.566Z
9ec847,5,54,14,false,3c250e,2021-03-27T08:25:54.566Z
c8d436,3,10,14,false,3c250e,2021-03-27T08:25:54.566Z
2a2353,1,57,14,false,3c250e,2021-03-27T08:25:54.566Z
f084eb,4,36,14,false,3c250e,2021-03-27T08:25:54.566Z
b9a74d,1,17,14,false,3c250e,2021-03-27T08:25:54.566Z
2feb6b,4,29,14,false,3c250e,2021-03-27T08:25:54.566Z
c4a632,4,13,8,true,c22758,2021-03-14T07:01:10.618Z
e83aa3,2,32,8,true,c22758,2021-03-14T07:01:10.618Z
e31d39,3,10,8,true,c22758,2021-03-14T07:01:10.618Z
72f5d4,4,19,8,true,c22758,2021-03-14T07:01:10.618Z
9ec847,3,54,8,true,c22758,2021-03-14T07:01:10.618Z
5d267b,3,40,8,true,c22758,2021-03-14T07:01:10.618Z
c8d436,4,10,8,true,c22758,2021-03-14T07:01:10.618Z
f084eb,3,36,8,true,c22758,2021-03-14T07:01:10.618Z
b9a74d,3,17,8,true,c22758,2021-03-14T07:01:10.618Z
d5e9a6,5,23,14,false,fa2fa7,2021-03-02T07:17:52.512Z
72f5d4,5,19,14,false,fa2fa7,2021-03-02T07:17:52.512Z
9ec847,4,54,14,false,fa2fa7,2021-03-02T07:17:52.512Z
5d267b,1,40,14,false,fa2fa7,2021-03-02T07:17:52.512Z
c8d436,2,10,14,false,fa2fa7,2021-03-02T07:17:52.512Z
2a2353,4,57,14,false,fa2fa7,2021-03-02T07:17:52.512Z
f084eb,2,36,14,false,fa2fa7,2021-03-02T07:17:52.512Z
b9a74d,5,17,14,false,fa2fa7,2021-03-02T07:17:52.512Z
c4a632,4,13,11,false,4447c7,2021-02-22T17:24:57.283Z
d5e9a6,2,23,11,false,4447c7,2021-02-22T17:24:57.283Z
72f5d4,1,19,11,false,4447c7,2021-02-22T17:24:57.283Z
9ec847,3,54,11,false,4447c7,2021-02-22T17:24:57.283Z
